"feature","method","group1","group2","p_values","adj_method","p_adjust","description"
"K11781","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00155284897916697,"BH",0.0042140832161911,"cofH; 5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]"
"K11782","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0683242807221402,"BH",0.114701567538446,"mqnA; chorismate dehydratase [EC:4.2.1.151]"
"K11783","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.690478115396974,"BH",0.722889715422882,"mqnB; futalosine hydrolase [EC:3.2.2.26]"
"K11784","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0652538103503938,"BH",0.110551436816677,"mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]"
"K11785","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000259402196168886,"BH",0.000862892561494196,"mqnD; 1,4-dihydroxy-6-naphthoate synthase [EC:1.14.-.-]"
"K11787","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.103709714619316,"BH",0.160416248249269,"GART; phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]"
"K11788","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.352304600735851,"BH",0.43728629153523,"ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]"
"K11811","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.215724335988437,"BH",0.296271534066691,"arsH; arsenical resistance protein ArsH"
"K11890","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.253664730600208,"BH",0.336839956950859,"impM; type VI secretion system protein ImpM"
"K11891","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.18438860919818e-06,"BH",1.14203955277477e-05,"impL, vasK, icmF; type VI secretion system protein ImpL"
"K11892","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00031505667924582,"BH",0.00102467666435277,"impK, ompA, vasF, dotU; type VI secretion system protein ImpK"
"K11893","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",9.89021345387817e-07,"BH",1.06753775669307e-05,"impJ, vasE; type VI secretion system protein ImpJ"
"K11894","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",6.46776435900233e-05,"BH",0.000259850938337584,"impI, vasC; type VI secretion system protein ImpI"
"K11895","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.360118242454021,"BH",0.444563125131501,"impH, vasB; type VI secretion system protein ImpH"
"K11896","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",9.89044473015947e-07,"BH",1.06753775669307e-05,"impG, vasA; type VI secretion system protein ImpG"
"K11897","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",9.20859560018952e-07,"BH",1.06342951481985e-05,"impF; type VI secretion system protein ImpF"
"K11898","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",9.38985643923797e-07,"BH",1.06342951481985e-05,"impE; type VI secretion system protein ImpE"
"K11899","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",9.35533380856591e-07,"BH",1.06342951481985e-05,"impD; type VI secretion system protein ImpD"
"K11900","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000170333882229664,"BH",0.000594537870269076,"impC; type VI secretion system protein ImpC"
"K11901","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.107777447406045,"BH",0.165324050368614,"impB; type VI secretion system protein ImpB"
"K11902","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",9.25233659656776e-07,"BH",1.06342951481985e-05,"impA; type VI secretion system protein ImpA"
"K11903","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.31928703115525e-06,"BH",1.15697833803429e-05,"hcp; type VI secretion system secreted protein Hcp"
"K11904","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.7153700666638e-05,"BH",8.22607490404332e-05,"vgrG; type VI secretion system secreted protein VgrG"
"K11905","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.02038882500488e-05,"BH",5.47732862798063e-05,"K11905; type VI secretion system protein"
"K11906","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00113661045079515,"BH",0.00317916081899984,"vasD, lip; type VI secretion system protein VasD"
"K11907","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",9.8885183940437e-07,"BH",1.06753775669307e-05,"vasG, clpV; type VI secretion system protein VasG"
"K11908","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00065699546577075,"BH",0.00193879603022182,"vasH; sigma-54 dependent transcriptional regulator"
"K11909","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0235135450043514,"BH",0.045896490263167,"vasI; type VI secretion system protein VasI"
"K11910","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.04926201691305e-05,"BH",5.61687952045234e-05,"vasJ; type VI secretion system protein VasJ"
"K11911","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.689079210484104,"BH",0.721701468188959,"vasL; type VI secretion system protein VasL"
"K11912","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0155369004615053,"BH",0.0319237305545086,"ppkA; serine/threonine-protein kinase PpkA [EC:2.7.11.1]"
"K11913","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0549063683112965,"BH",0.0953728709886985,"fha1; type VI secretion system protein"
"K11914","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0210401606088056,"BH",0.0417444602878524,"sfa2; sigma-54 dependent transcriptional regulator"
"K11915","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.02912306013795e-06,"BH",1.07660150042907e-05,"stp1, pppA; serine/threonine protein phosphatase Stp1 [EC:3.1.3.16]"
"K11916","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0124367776861201,"BH",0.0265971569724127,"stk1; serine/threonine-protein kinase Stk1 [EC:2.7.11.-]"
"K11918","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.020585840528118,"BH",0.040961957750026,"lip3; type VI secretion system protein"
"K11919","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0230425192837832,"BH",0.0450890687917395,"hsiF3; type VI secretion system lysozyme-related protein"
"K11920","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0967167865993449,"BH",0.151797945859975,"envY; AraC family transcriptional regulator"
"K11921","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00596301201795357,"BH",0.0138478551551829,"cynR; LysR family transcriptional regulator, cyn operon transcriptional activator"
"K11922","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.105693784007234,"BH",0.162776477349871,"mngR, farR; GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor"
"K11923","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.12870885452778,"BH",0.192992702248718,"cueR; MerR family transcriptional regulator, copper efflux regulator"
"K11924","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.67797657000816e-05,"BH",8.08931440943287e-05,"mntR; DtxR family transcriptional regulator, manganese transport regulator"
"K11925","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.135658291675718,"BH",0.201775474737861,"sgrR; SgrR family transcriptional regulator"
"K11926","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.639478849978898,"BH",0.68054447239912,"crl; sigma factor-binding protein Crl"
"K11927","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.637084641356096,"BH",0.678366138366086,"rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]"
"K11928","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000946905806268383,"BH",0.00270386302909385,"putP; sodium/proline symporter"
"K11929","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.67085595988449,"BH",0.706893463085992,"phoE; outer membrane pore protein E"
"K11930","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.188208843045722,"BH",0.26563345742966,"torT; periplasmic protein TorT"
"K11931","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",6.81335214264017e-06,"BH",3.91889568759682e-05,"pgaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]"
"K11932","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.183508401562154,"BH",0.260224279295323,"uspG; universal stress protein G"
"K11933","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.159530548975808,"BH",0.2311400376039,"hcr; NADH oxidoreductase Hcr [EC:1.-.-.-]"
"K11934","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.494353109867705,"BH",0.560942461458317,"ompX; outer membrane protein X"
"K11935","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.125555052723423,"BH",0.189051616832009,"pgaA; biofilm PGA synthesis protein PgaA"
"K11936","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0660740831384079,"BH",0.11180258226093,"pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]"
"K11937","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0224352900332926,"BH",0.0440621677882312,"pgaD; biofilm PGA synthesis protein PgaD"
"K11938","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.506375779224796,"BH",0.57112437333455,"cof; HMP-PP phosphatase [EC:3.6.1.-]"
"K11939","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",4.72998507069178e-05,"BH",0.00019734011561336,"rhtA; inner membrane transporter RhtA"
"K11940","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0575951469332551,"BH",0.0992647381936766,"hspQ; heat shock protein HspQ"
"K11941","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.368694555926229,"BH",0.452088965795821,"mdoC; glucans biosynthesis protein C [EC:2.1.-.-]"
"K11942","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0347619242503329,"BH",0.0643728874916093,"icmF; isobutyryl-CoA mutase [EC:5.4.99.13]"
"K11950","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0521369220186369,"BH",0.0912112601201284,"cmpA; bicarbonate transport system substrate-binding protein"
"K11951","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.303878629212813,"BH",0.391750639215083,"cmpB; bicarbonate transport system permease protein"
"K11952","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.341511329683528,"BH",0.426951618455851,"cmpC; bicarbonate transport system ATP-binding protein [EC:3.6.3.-]"
"K11953","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0495641970477143,"BH",0.0872912149988857,"cmpD; bicarbonate transport system ATP-binding protein [EC:3.6.3.-]"
"K11954","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0481811269214048,"BH",0.0852176413026451,"natB; neutral amino acid transport system substrate-binding protein"
"K11955","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0533427151780424,"BH",0.0929994391627386,"natC; neutral amino acid transport system permease protein"
"K11956","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0933864662003995,"BH",0.147725343609869,"natD; neutral amino acid transport system permease protein"
"K11957","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0515700397864932,"BH",0.0903482851195297,"natA; neutral amino acid transport system ATP-binding protein"
"K11958","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.0564957129397319,"BH",0.0976373893707514,"natE; neutral amino acid transport system ATP-binding protein"
"K11959","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000346524022605038,"BH",0.00111369920946311,"urtA; urea transport system substrate-binding protein"
"K11960","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000355561944631203,"BH",0.00113926480126501,"urtB; urea transport system permease protein"
"K11961","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000358365144020774,"BH",0.00114609783603556,"urtC; urea transport system permease protein"
"K11962","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000352745189734414,"BH",0.00113130007836005,"urtD; urea transport system ATP-binding protein"
"K11963","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00025957326556406,"BH",0.000863055857682838,"urtE; urea transport system ATP-binding protein"
"K11991","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.17367612320842e-06,"BH",1.13438880281286e-05,"tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]"
"K11996","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.463612821096396,"BH",0.534084470005892,"MOCS3, UBA4; adenylyltransferase and sulfurtransferase [EC:2.7.7.80 2.8.1.11]"
"K12049","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.01940058064272e-06,"BH",1.54500530154154e-05,"comB9; ComB9 competence protein"
"K12050","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.98528265983804e-06,"BH",1.53451556187805e-05,"comB8; ComB8 competence protein"
"K12053","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.03394499134957e-06,"BH",1.54896237251963e-05,"comB4; ComB4 competence protein"
"K12055","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.179850875810712,"BH",0.255977636277749,"K12055, parA; chromosome partitioning related protein ParA"
"K12056","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.95491308402921e-06,"BH",1.51774966978123e-05,"traG; conjugal transfer mating pair stabilization protein TraG"
"K12057","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.10540774178375e-06,"BH",1.58946077557523e-05,"traF; conjugal transfer pilus assembly protein TraF"
"K12058","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000586792426620079,"BH",0.00175473010865042,"traN; conjugal transfer mating pair stabilization protein TraN"
"K12059","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.05433930350638e-06,"BH",1.08145997016245e-05,"trbC; conjugal transfer pilus assembly protein TrbC"
"K12060","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000490987777185279,"BH",0.0015014057011132,"traU; conjugal transfer pilus assembly protein TraU"
"K12061","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.19585505618667e-06,"BH",1.63250300860164e-05,"traW; conjugal transfer pilus assembly protein TraW"
"K12062","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.0106765853619e-06,"BH",1.07006669919834e-05,"trbI; conjugal transfer pilin signal peptidase TrbI"
"K12063","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.20949429115242e-06,"BH",1.63818904276767e-05,"traC; conjugal transfer ATP-binding protein TraC"
"K12064","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.36151231461478e-06,"BH",1.71828612908e-05,"traV; conjugal transfer pilus assembly protein TraV"
"K12065","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",4.87562478659723e-06,"BH",2.95345777945757e-05,"traB; conjugal transfer pilus assembly protein TraB"
"K12066","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.18333159193737e-06,"BH",1.62761774945299e-05,"traK; conjugal transfer pilus assembly protein TraK"
"K12067","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.000123283690694762,"BH",0.000455180831536265,"traE; conjugal transfer pilus assembly protein TraE"
"K12068","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",4.36333547979148e-06,"BH",2.7464665116239e-05,"traL; conjugal transfer pilus assembly protein TraL"
"K12069","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00722338390916164,"BH",0.016459684134343,"traA; conjugal transfer pilus assembly protein TraA"
"K12072","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.3065540600354e-06,"BH",1.68727699886592e-05,"traH; conjugative transfer pilus assembly protein TraH"
"K12073","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.00548677188550117,"BH",0.0128648851343804,"E3.1.2.28; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]"
"K12111","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.105233298586084,"BH",0.162277200346147,"ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]"
"K12112","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.103436544919856,"BH",0.160080006325978,"ebgC; evolved beta-galactosidase subunit beta"
"K12113","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.107100959904038,"BH",0.164440133311808,"ebgR; LacI family transcriptional regulator, ebg operon repressor"
"K12136","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.637322618552427,"BH",0.678566688018751,"hyfA; hydrogenase-4 component A [EC:1.-.-.-]"
"K12137","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.027463081291458,"BH",0.0524553293401529,"hyfB; hydrogenase-4 component B [EC:1.-.-.-]"
"K12138","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",2.93125346041674e-06,"BH",2.02098322293584e-05,"hyfC; hydrogenase-4 component C [EC:1.-.-.-]"
"K12139","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.557270931876287,"BH",0.610497450369599,"hyfD; hydrogenase-4 component D [EC:1.-.-.-]"
"K12140","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.24380495975806e-06,"BH",1.14383822415107e-05,"hyfE; hydrogenase-4 component E [EC:1.-.-.-]"
"K12141","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",1.25441516388758e-06,"BH",1.14383822415107e-05,"hyfF; hydrogenase-4 component F [EC:1.-.-.-]"
"K12142","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.631855738150036,"BH",0.674005746429531,"hyfG; hydrogenase-4 component G [EC:1.-.-.-]"
"K12143","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.639641477006413,"BH",0.68066107104272,"hyfH; hydrogenase-4 component H"
"K12144","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.644844069874529,"BH",0.68481498549981,"hyfI; hydrogenase-4 component I [EC:1.-.-.-]"
"K12145","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.635786696598972,"BH",0.677195054214798,"hyfJ; hydrogenase-4 component J [EC:1.-.-.-]"
"K12146","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.509438159160148,"BH",0.573395777725985,"hyfR; hydrogenase-4 transcriptional activator"
"K12147","ALDEx2_Kruskal-Wallace test","durapore","polycarbonate",0.657918111209743,"BH",0.695780972807828,"msyB; acidic protein MsyB"
